AGORA ID,Official name,Casual name,Link to document,Authority,Collections,Most recent activity,Most recent activity date,Proposed date,Annotated?,Validated?,Primarily applies to the government,Primarily applies to the private sector,Short summary,Long summary,Tags,Summaries and tags may include unreviewed machine output,Official plaintext retrieved,Official plaintext source,Official plaintext unavailable/infeasible,Official pdf source,Official pdf retrieved,Number of segments created,Applications: Agriculture and resource extraction,"Applications: Arts, sports, leisure, travel, and lifestyle",Applications: Broadcasting and media production,Applications: Business services and analytics,Applications: Construction and field services,Applications: Consumer goods,Applications: Education,Applications: Energy and utilities,Applications: Finance and investment,Applications: Government: benefits and welfare,Applications: Government: judicial and law enforcement,Applications: Government: military and public safety,Applications: Government: other applications/unspecified,Applications: Manufacturing and process automation,"Applications: Medicine, life sciences and public health",Applications: Networking and telecommunications,"Applications: Sales, retail, and customer relations",Applications: Security,Applications: Transportation,Harms: Detrimental content,Harms: Discrimination,Harms: Ecological harm,Harms: Financial loss,Harms: Harm to health/safety,Harms: Harm to infrastructure,Harms: Harm to property,"Harms: Violation of civil or human rights, including privacy",Incentives: Access to business opportunities,Incentives: Civil liability,Incentives: Criminal liability,Incentives: Fines,Incentives: Imprisonment,Incentives: Subsidies,Risk factors: Bias,Risk factors: Interpretability and explainability,Risk factors: Privacy,Risk factors: Reliability,Risk factors: Reliability: Robustness,Risk factors: Safety,Risk factors: Security,Risk factors: Security: Cybersecurity,Risk factors: Security: Dissemination,Risk factors: Transparency,Strategies: Convening,Strategies: Disclosure,Strategies: Disclosure: About evaluation,Strategies: Disclosure: About incidents,Strategies: Disclosure: About inputs,Strategies: Disclosure: Accuracy thereof,Strategies: Disclosure: In deployment,Strategies: Disclosure: In standard form,Strategies: Evaluation,Strategies: Evaluation: Adversarial testing,Strategies: Evaluation: Conformity assessment,Strategies: Evaluation: External auditing,Strategies: Evaluation: Impact assessment,Strategies: Evaluation: Post-market monitoring,Strategies: Governance development,Strategies: Government study or report,Strategies: Government support,Strategies: Government support: AI workforce-related,Strategies: Government support: For R&D,Strategies: Input controls,Strategies: Input controls: Compute circulation,Strategies: Input controls: Compute use,Strategies: Input controls: Data circulation,Strategies: Input controls: Data use,"Strategies: Licensing, registration, and certification",Strategies: New institution,Strategies: Performance requirements,Strategies: Pilots and testbeds,Strategies: Tiering,Strategies: Tiering: Tiering based on domain of application,Strategies: Tiering: Tiering based on generality,Strategies: Tiering: Tiering based on impact,Strategies: Tiering: Tiering based on inputs,Strategies: Tiering: Tiering based on planning ability
1189,Train Crew Size Safety Requirements (New Technology and Automated Operations),Train Crew Size Safety Requirements (New Technology and Automated Operations),https://www.federalregister.gov/documents/2024/04/09/2024-06625/train-crew-size-safety-requirements,Department of Transportation,"U.S. regulations, executive orders, and agency policies",Enacted,2024-06-10,2024-04-09,false,false,false,false,Allows railroads to petition for rulemaking or waivers to use non-compliant rail automation technology. Requires safety justification for autonomous operations with fewer crew members. Supports technological advancements in rail safety and automation through research and funding.,"Require railroads seeking to use automation technology non-compliant with FRA safety regulations to file a petition for rulemaking or a waiver.

Mandate a risk assessment before initiating operations under special approval processes.

Acknowledge freight rail industry's concerns about competition with automated trucking but emphasize rail safety hazards from reduced crew sizes.

Disagree with assertions that labor-saving technologies like PTC justify removal of crew members, stating such technologies are not fully developed.

Support technological advancement in rail through research on AI and automation, including drones and real-time safety systems.

Permit railroads to petition for rulemaking or waivers to use technology that doesn't meet existing regulatory requirements, ensuring safety justifications are provided.

Clarify that the rule does not impede innovation but requires description of technology used to support tasks typically performed by a second crew member.",,true,2024-09-18,https://www.federalregister.gov/documents/2024/04/09/2024-06625/train-crew-size-safety-requirements,false,,,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1209,"H.R. 9626, To direct the Department of Defense to develop a plan for the establishment of a secure computing and data storage environment for the testing of artificial intelligence trained on biological data, and for other purposes.","H.R. 9626, DOD Secure Computing and Data Storage Plan Development",https://www.congress.gov/bill/118th-congress/house-bill/9626,United States Congress,U.S. federal laws,Proposed,2024-09-17,2024-09-17,false,false,false,false,Establishes a secure AIxBio sandbox for testing AI trained on biological data. Designates the Under Secretary of Defense for Research and Engineering to manage it. Involves selecting defense-applicable projects and facilitating partnerships with DoD and academic labs. Requires reporting to Congress.,"Mandates the Under Secretary of Defense for Research and Engineering to develop a plan for a secure computing and data storage environment, termed the ""AIxBio sandbox,"" to facilitate the testing of AI models trained on biological data.

Requires the AIxBio sandbox to utilize existing Department of Defense infrastructure when feasible and designates the Under Secretary of Defense for managing and overseeing its activities.

Directs the Under Secretary to select projects for the sandbox that demonstrate potential defense applications at the intersection of AI and biotechnology, such as medical countermeasures and biomanufacturing.

Establishes mechanisms for collaboration between Department of Defense laboratories and academic institutions to support AIxBio projects, with streamlined processes for efficient partnerships.

Obligates the Under Secretary to report and brief Congress on the plan within one year of the Act's enactment.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/house-bill/9626/all-actions,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1212,"Artificial Intelligence Allied Collaboration for Crucial Operations, Research, and Development Act of 2024",AI ACCORD Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/5058/text,United States Congress,U.S. federal laws,Proposed,2024-09-16,2024-09-16,false,false,false,false,Requires the Secretary of Defense to submit a strategy for enhancing AI-driven defense collaboration with Middle Eastern allies. Establishes a forum for combatant commands to coordinate AI tools and training. Mandates reporting to Congress on progress and recommendations for legislative action.,"Mandates the Secretary of Defense to submit a strategy to Congress within 180 days to enhance cooperation with Middle Eastern allies using partner-sharing network capabilities for joint defense.

Requires the strategy to include a summary of ongoing efforts, challenges, and recommended actions for implementing joint partner-sharing networks.

Directs the Chief Data and Artificial Intelligence Officer of the Department of Defense to establish a forum for warfighters to coordinate on AI tools, methodologies, and training within 180 days.

Specifies that the forum should identify AI use cases, categorize risks, and prioritize AI tools while considering training shortfalls and opportunities for cooperation with allies.

Obligates the Secretary of Defense to report progress on the forum's establishment and recommend legislative actions to Congress within one year.",,true,2024-10-06,https://www.congress.gov/bill/118th-congress/senate-bill/5058/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1216,Veterans Online Information and Cybersecurity Empowerment Act of 2024,VOICE Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/9583,United States Congress,U.S. federal laws,Proposed,2024-09-12,2024-09-12,false,false,false,false,"Establishes a grant program to enhance veterans' digital literacy and cybersecurity skills. Promotes media literacy, critical thinking, and understanding of foreign influence tactics. Requires grant recipients and the Secretary of Veterans Affairs to report on program effectiveness. Allocates $20 million for specified fiscal years.","Establishes a grant program to promote digital citizenship and media literacy among veterans, requiring the Secretary of Veterans Affairs to award grants to eligible entities.

Mandates grant recipients to develop cybersecurity best practices and improve veterans' competencies in digital and media literacy.

Requires grant recipients to submit a report on their activities and effectiveness one year after receiving funds.

Obliges the Secretary to report to Congress on the program's overall activities and effectiveness after receiving the last report from grant recipients.

Authorizes $20 million in appropriations for fiscal years 2023, 2025, and 2027 to fund the program.

Defines key terms such as ""cybersecurity best practices,"" ""digital citizenship,"" ""media literacy,"" and ""eligible entity.""

Encourages the Secretary to maintain a list of grant recipients and promote communication among them.

Acknowledges the role of foreign influence campaigns and online scams targeting veterans as critical issues that need addressing.",,true,2024-10-09,https://www.congress.gov/bill/118th-congress/house-bill/9583/all-actions,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1218,Protecting Patients from Deceptive Drug Ads Online Act,Protecting Patients from Deceptive Drug Ads Online Act,https://www.congress.gov/bill/118th-congress/senate-bill/5040,United States Congress,U.S. federal laws,Proposed,2024-09-12,2024-09-12,false,false,false,false,"Amends the Federal Food, Drug, and Cosmetic Act to penalize false or misleading drug communications by social media influencers and healthcare providers. Requires guidance and regulations for telehealth providers. Authorizes FDA to conduct AI-enhanced market surveillance of drug promotions.","Amends the Federal Food, Drug, and Cosmetic Act to impose civil penalties on social media influencers and healthcare providers who make false or misleading communications about prescription drugs.

Mandates the issuance of guidance within 180 days to define false or misleading communications and outline compliance procedures.

Expands the definition of ""manufacturer, packer, or distributor"" to include telehealth providers involved in drug advertising.

Requires reporting of payments related to drug promotion to the Secretary of Health and Human Services.

Authorizes market surveillance activities using AI to monitor prescription drug promotions on social media and coordinate efforts with the Federal Trade Commission.

Allocates $15 million annually for fiscal years 2025 to 2029 to support these activities.

Establishes a process for notifying drug manufacturers of non-compliant communications by influencers or healthcare providers.

Ensures the severability of the Act's provisions, maintaining validity even if parts are invalidated.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/senate-bill/5040/all-actions,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1221,Transformational Artificial intelligence to Modernize the Economy against Extreme Weather Act,TAME Extreme Weather Act,https://www.congress.gov/bill/118th-congress/house-bill/9498/text,United States Congress,U.S. federal laws,Proposed,2024-09-09,2024-09-09,false,false,false,false,"Develops advanced AI applications for weather forecasting, enhances AI weather model integration, and improves emissions monitoring. Supports AI use to predict extreme weather impacts and fires. Encourages public-private partnerships and workforce development, ensuring data access while safeguarding national security and intellectual property.","Mandates the development of comprehensive weather forecasting training datasets using AI to improve Earth system modeling and weather forecasts.

Requires collaboration with federal agencies and experts to enhance AI weather models and explore AI's role in public preparedness and resilience.

Directs the use of AI for fire environment modeling to predict, detect, and forecast wildfires and associated hazards.

Establishes an emissions monitoring program using AI to analyze global atmospheric data and improve greenhouse gas emission models.

Encourages partnerships with private and academic entities to advance AI in weather forecasting and environmental predictions.

Calls for recruitment and development of a diverse workforce skilled in AI applications for weather forecasting.

Allows public access to data and code developed under this Act, with safeguards for national security and intellectual property.

Supports ongoing research and data acquisition for AI and numerical weather models, ensuring continued advancement in weather prediction technologies.",,true,2024-10-11,https://www.congress.gov/bill/118th-congress/house-bill/9498/all-actions,false,,,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1223,AI Grand Challenges Act of 2024,AI Grand Challenges Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/9475/text,United States Congress,U.S. federal laws,Proposed,2024-09-06,2024-09-06,false,false,false,false,"Establishes the AI Grand Challenges Program to award prizes for AI research in areas like health, cybersecurity, and national security. Requires $1 million minimum prize per winner, with potential awards exceeding $50 million. Encourages public and interagency collaboration.","Establishes the AI Grand Challenges Program to stimulate AI research, development, and commercialization through prize competitions addressing grand challenges in various sectors like national security, health, and environment.

Requires the Director of the National Science Foundation, in coordination with other federal agencies, to oversee the program and consult with public and private entities.

Mandates the creation of a specific grand challenge for AI-enabled cancer breakthroughs, with prize awards of at least $10,000,000.

Sets eligibility criteria for participants, requiring private entities to be U.S.-based and individuals to be U.S. citizens or permanent residents.

Allows for substantial prize amounts, with minimum awards of $1,000,000 and potential for awards exceeding $50,000,000.

Permits funding from various governmental and non-governmental sources and mandates reporting to Congress on the program's progress and outcomes.

Ensures prize competitions are publicly accessible via Challenge.gov.",,true,2024-09-29,https://www.congress.gov/bill/118th-congress/house-bill/9475/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1225,AI Development Practices Act of 2024,AI Development Practices Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/9466,United States Congress,U.S. federal laws,Proposed,2024-09-11,2024-09-06,false,false,false,false,"Amends the National Institute of Standards and Technology Act to require developing voluntary AI development guidelines. Focuses on risk management, communication practices, and collaboration. Involves public reporting, security measures, and international standards alignment. Mandates committee briefings 18 months post-enactment.","Amends the National Institute of Standards and Technology Act to require the development of voluntary guidelines for AI system development, release, and assessment.

Mandates the Director of NIST to collaborate with public and private organizations to create guidance on AI risk tolerances and communication of system characteristics.

Requires categorization of practices related to security, safety, fairness, privacy, and other attributes of AI systems.

Obligates the Director to update the voluntary risk management framework for trustworthy AI systems.

Prohibits prescribing specific technologies; mandates reliance on international standards and industry best practices.

Requires collaboration with public, industry, and academic entities for guidance development.

Demands a report to Congress within 18 months on new materials or systems produced and policy recommendations for private-public sector coordination.

Defines ""artificial intelligence red teaming"" and ""artificial intelligence system"" for clarity.",,true,2024-10-06,https://www.congress.gov/bill/118th-congress/house-bill/9466/all-actions,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1228,Expanding AI Voices Act,Expanding AI Voices Act,https://www.congress.gov/bill/118th-congress/house-bill/9403,United States Congress,U.S. federal laws,Proposed,2024-09-11,2024-08-23,false,false,false,false,"Amends the National AI Initiative Act to require the National Science Foundation to award grants to broaden AI research, education, and workforce development. Targets underrepresented institutions, fosters collaborations, and emphasizes ethical practices in AI education.","Amends the National AI Initiative Act by introducing a new subsection focused on expanding AI capacity.

Mandates the Director of the National Science Foundation to competitively award eligible higher education institutions and nonprofit organizations to enhance AI research, education, and workforce development.

Specifies eligibility for institutions not among the top 100 in federal R&D spending, historically Black colleges, minority-serving institutions, Tribal colleges, and their consortia.

Encourages collaborations with various stakeholders, including AI research institutes and private sector entities.

Allows use of funds for AI research programs, faculty development, resource access, community building, workshops, and ethical AI education.

Requires outreach to eligible entities, emphasizing underserved and underrepresented communities.

Ensures awarded projects complement existing programs without duplication.

Considers diversity, geographic distribution, and resource constraints in award decisions.",,true,2024-10-06,https://www.congress.gov/bill/118th-congress/house-bill/9403,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1230,Unleashing AI Innovation in Financial Services Act,Unleashing AI Innovation in Financial Services Act,https://www.congress.gov/bill/118th-congress/house-bill/9309/text,United States Congress,U.S. federal laws,Proposed,2024-08-06,2024-08-06,false,false,false,false,"Establishes regulatory sandboxes for financial entities to test AI projects with reduced regulatory burden. Requires applications detailing compliance strategies, potential impacts, and public interest benefits. Mandates annual reports on outcomes and allows agencies to create additional AI project regulations post-approval.","Establishes regulatory sandboxes allowing financial entities to experiment with AI test projects under reduced regulatory burdens.

Requires financial entities to apply for sandbox participation by detailing their AI project, compliance strategies, and potential public benefits.

Mandates applications include risk assessments for systemic financial stability and national security.

Obligates financial regulatory agencies to review applications within 90 days, with provisions for approval, denial, or extension.

Allows joint applications by multiple entities and necessitates notification to all relevant regulatory bodies.

Stipulates data security measures for information provided by AI project sponsors.

Directs each financial regulatory agency to promulgate regulations, including modification procedures and confidentiality protocols, within 180 days of the Act’s enactment.

Mandates annual reporting to Congress on AI test project outcomes.

Permits regulatory agencies to establish additional AI projects as qualifying test projects after public consultation.",,true,2024-09-28,https://www.congress.gov/bill/118th-congress/house-bill/9309/text,false,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,National Windstorm Impact Reduction Program Reauthorization Act of 2024,National Windstorm Impact Reduction Program Reauthorization Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/9252,United States Congress,U.S. federal laws,Proposed,2024-08-02,2024-08-02,false,false,false,false,"Integrates machine learning and advanced technologies into windstorm research, supporting interdisciplinary collaborations. Enhances understanding of climate change impacts on windstorms. Allocates funding for research, infrastructure, and resilience measures to mitigate windstorm effects across diverse communities.","Amends the National Windstorm Impact Reduction Act of 2004 to include provisions for understanding climate variability and its impact on windstorms, aiming to inform future building codes.

Supports the integration of emerging technologies, such as machine learning, in research and engineering activities related to windstorm mitigation.

Encourages interdisciplinary research, including collaborations between social scientists and engineers, to enhance atmospheric measurements relevant to building engineering.

Promotes the use of advanced construction methods and materials to strengthen properties against windstorms and related impacts.

Mandates an analysis of the need for a tornado research facility to study tornado impacts on buildings.

Requires research into public response to windstorm risks and factors influencing risk communication and reduction measures.

Allocates specific funding amounts for the program from fiscal years 2025 to 2029.

Sets deadlines for reports and analyses, including future research infrastructure needs, to be completed by specified dates.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/house-bill/9252,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,Bureau of Industry and Security Information Technology Modernization Act,BIS IT Modernization Act,https://www.congress.gov/bill/118th-congress/house-bill/9247,United States Congress,U.S. federal laws,Proposed,2024-08-02,2024-08-02,false,false,false,false,"Requires the Bureau of Industry and Security to integrate AI, machine learning, and advanced tools into IT systems. Mandates data fusion and analytics for export controls. Enhances data sharing and security. Allocates $25 million annually through 2028 for modernization.","Mandates the Bureau of Industry and Security to adopt advanced data fusion, analytics, and AI capabilities to enhance export control processes and identify evasive trade patterns.

Requires the integration of AI and machine learning into Bureau IT systems to improve decision-making and enforce export controls effectively.

Obligates the Bureau to automate and streamline data sharing with industry, federal agencies, and international partners.

Demands the modernization of IT systems to support seamless data management, enhance security, and facilitate the use of cutting-edge technology.

Stipulates objectives for technology adoption, including productivity enhancement, cost reduction, and improved user experience for U.S. exporters.

Instructs the Under Secretary to reassess staffing needs and consult Congress on personnel adjustments during the modernization.

Authorizes $25 million annually from 2025 to 2028 for these initiatives.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/house-bill/9247/all-actions,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1234,Artificial Intelligence Acquisitions Act of 2024,Artificial Intelligence Acquisitions Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/4976,United States Congress,U.S. federal laws,Proposed,2024-08-01,2024-08-01,false,false,false,false,"Prohibits federal agencies from acquiring AI products/services linked to foreign adversaries, requiring divestment within specified timelines. Mandates public disclosure of risky AI products/services. Exempts intelligence and specific Department of Defense activities from these restrictions.","Mandates the development of a list of artificial intelligence products or services posing national security risks, focusing on those associated with foreign entities of concern.

Requires the Executive Director, alongside the Under Secretary of Commerce and the Federal Acquisition Security Council, to publish and annually update this list.

Prohibits federal agencies from purchasing or procuring AI products or services included on this list.

Obligates contractors with federal agencies to divest from listed AI products within specified timeframes.

Allows exceptions for intelligence activities and specific Department of Defense operations related to defense intelligence and adversarial AI research.

Defines key terms including ""artificial intelligence,"" ""foreign person of concern,"" and ""country of concern,"" specifying entities like China, Russia, and Iran as countries of concern.

Sets a timeline for initial list publication within one year of the Act's enactment and mandates public notification if no updates are made annually.",,true,2024-10-06,https://www.congress.gov/bill/118th-congress/senate-bill/4976/text,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1239,Forecasting Optimization for Robust Earth Climate Analysis and Subseasonal-to-Seasonal Tracking Act of 2024,FORECASTS Tracking Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/4907/text,United States Congress,U.S. federal laws,Proposed,2024-07-31,2024-07-31,false,false,false,false,"Establishes the Weather and Earth System Modeling and Data Assimilation Workforce Innovation Program to advance AI in forecasting. Prioritizes multi-model ensemble systems, emerging technologies, and workforce development. Authorizes significant appropriations for research and operational advancements in weather prediction.","Amends the Food Security Act of 1985 to improve subseasonal-to-seasonal weather forecasting by requiring the National Oceanic and Atmospheric Administration (NOAA) to enhance research, data collection, and model development.

Mandates the development of multi-model ensemble forecast systems and data management strategies, and the operationalization of new modeling technologies.

Establishes an Internet clearinghouse for forecasts and related information.

Creates the Weather and Earth System Modeling and Data Assimilation Workforce Innovation Program to support education, recruitment, and workforce development in weather modeling and data assimilation, emphasizing artificial intelligence and machine learning.

Requires the Under Secretary to develop and update a workforce human capital plan and report on the program's effectiveness.

Authorizes appropriations for these initiatives, including $40 million annually from 2025 to 2030 for the workforce program and additional funding for NOAA's weather research activities.",,true,2024-10-11,https://www.congress.gov/bill/118th-congress/senate-bill/4907/all-actions,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1241,AI Innovation and Development for Efficiency Act of 2024,AI Innovation and Development for Efficiency Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/4896/text,United States Congress,U.S. federal laws,Proposed,2024-07-31,2024-07-31,false,false,false,false,"Requires the National Science Foundation to support research on AI-enabled efficient technologies, focusing on smart grids, transportation, and emissions reduction. Emphasizes impact assessments and prioritizes projects at EPSCoR institutions. Mandates reporting findings and recommendations to Congress.","Mandates the National Science Foundation Director to support research on AI-enabled efficient technologies through merit-reviewed and competitively awarded projects.

Requires consideration of projects focusing on smart technologies for infrastructure efficiency, pollution minimization, and upgrading existing constructions.

Obliges researchers to conduct impact assessments of energy consumption for AI-enabled technologies.

Prioritizes research conducted at EPSCoR institutions.

Directs the Director to report findings and recommendations on research opportunities and coordination with federal agencies and the private sector within 18 months of enactment.

Requires a report on research results within four years to relevant Senate and House committees.",,true,2024-09-28,https://www.congress.gov/bill/118th-congress/senate-bill/4896/all-actions,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1243,Workforce for AI Trust Act,Workforce for AI Trust Act,https://www.congress.gov/bill/118th-congress/house-bill/9215,United States Congress,U.S. federal laws,Proposed,2024-09-11,2024-07-30,false,false,false,false,"Amends the National Artificial Intelligence Initiative Act to support NSF fellowships for interdisciplinary AI research, emphasizing ethics and responsible practices. Enhances NIST's role in AI governance workforce development and risk management, focusing on education, technical standards, and professional certifications.","Amends the National Artificial Intelligence Initiative Act of 2020 to authorize the National Science Foundation (NSF) to support interdisciplinary AI fellowships, encouraging ethical AI practices.

Mandates the NSF to conduct outreach to diverse institutions and groups underrepresented in STEM fields for fellowship applicants.

Directs the NSF to promote AI-based training and workshops across STEM fields to accelerate scientific discovery and technology development.

Requires the integration of diverse disciplinary perspectives in AI research peer review panels.

Instructs the National Institute of Standards and Technology (NIST) to support education and workforce development to expand the AI governance workforce, focusing on managing AI-related risks.

Mandates NIST to develop technical standards and guidance for AI risk management careers, including mapping, measuring, and validating AI systems.",,true,2024-10-09,https://www.congress.gov/bill/118th-congress/house-bill/9215/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1244,Literacy in Future Technologies Artificial Intelligence Act,LIFT AI Act,https://www.congress.gov/bill/118th-congress/house-bill/9211/text,United States Congress,U.S. federal laws,Proposed,2024-09-11,,false,false,false,false,Establishes awards for developing K-12 AI literacy curricula. Supports research and professional development to enhance AI literacy. Prioritizes adaptable skills amidst evolving AI technology. Defines AI literacy as the ability to use and interpret AI effectively and ethically.,"Establishes the ""LIFT AI Act"" to advance AI literacy in K–12 education.

Empowers the Director of the National Science Foundation to award competitive grants to higher education institutions or nonprofits for developing AI literacy curricula and evaluation methods.

Mandates AI literacy education to prepare a skilled workforce and maintain U.S. leadership in AI.

Recognizes the importance of AI literacy in mitigating ethical challenges and adapting to rapidly evolving AI technologies.

Supports curriculum development focused on essential AI abilities and competencies, including project-based, personalized learning.

Engages educational stakeholders in professional learning to enhance AI literacy and establish best practices.

Develops evaluation tools for assessing AI literacy proficiency.

Designs professional development courses for educators integrating various learning experiences.

Encourages incorporating AI literacy in existing curricula, emphasizing responsible AI use.",,true,2024-09-29,https://www.congress.gov/bill/118th-congress/house-bill/9211/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
